country_name,iso3,year,v2x_libdem,v2x_jucon,v2cacamps,v2smpolsoc,e_gdppc,covid_intensity,stringency_norm,stringency_mean,gdp_per_capita,econ_support_norm,econ_support_mean,stringency_avg_2020_2021,econ_support_avg_2020_2021,gdp_per_capita_2019
Poland,POL,2019,0.508,0.572,3.03,-2.613,58.956,0.0,0.0,0.0,,0.0,0.0,50.927719,62.753574,58956.0
Poland,POL,2020,0.449,0.57,3.03,-2.613,,6.564955,0.488016,48.801575,27216.44,0.398907,39.89071,50.927719,62.753574,58956.0
Poland,POL,2021,0.419,0.542,3.352,-2.283,,7.467165,0.530539,53.053863,27216.44,0.856164,85.616438,50.927719,62.753574,58956.0
Poland,POL,2022,0.417,0.57,3.352,-2.379,,6.445736,0.180316,18.031562,27216.44,0.161644,16.164384,50.927719,62.753574,58956.0
Poland,POL,2023,0.452,0.567,3.352,-2.811,,3.848657,0.0,0.0,27216.44,0.0,0.0,50.927719,62.753574,58956.0
Poland,POL,2024,0.616,0.774,3.352,-1.832,,2.618855,0.0,0.0,27216.44,0.0,0.0,50.927719,62.753574,58956.0
Portugal,PRT,2010,0.843,0.949,-2.051,0.83,60.287,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2011,0.832,0.953,-2.051,0.83,59.597,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2012,0.832,0.957,-2.051,0.83,58.706,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2013,0.831,0.955,-2.051,0.83,58.456,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2014,0.831,0.955,-2.051,0.83,58.643,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2015,0.831,0.961,-2.17,0.83,58.759,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2016,0.83,0.953,-2.17,0.83,59.728,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2017,0.847,0.972,-2.17,0.83,61.488,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2018,0.849,0.97,-2.17,0.83,62.856,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2019,0.821,0.97,-2.17,0.957,63.753,0.0,0.0,0.0,,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2020,0.807,0.928,-2.093,1.299,,6.467233,0.548478,54.847762,27936.9,0.60041,60.040984,57.503046,67.520492,63753.0
Portugal,PRT,2021,0.811,0.94,-1.054,0.448,,7.066023,0.601583,60.158329,27936.9,0.75,75.0,57.503046,67.520492,63753.0
Portugal,PRT,2022,0.758,0.941,-1.421,1.415,,6.49516,0.166642,16.664192,27936.9,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2023,0.757,0.941,-1.14,2.146,,5.337394,0.0,0.0,27936.9,0.0,0.0,57.503046,67.520492,63753.0
Portugal,PRT,2024,0.751,0.945,-0.264,1.483,,4.448282,0.0,0.0,27936.9,0.0,0.0,57.503046,67.520492,63753.0
Slovakia,SVK,2010,0.752,0.864,-1.086,0.324,53.909,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2011,0.754,0.857,-0.921,0.324,55.013,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2012,0.74,0.845,-0.581,0.16,56.014,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2013,0.73,0.845,-0.581,0.16,56.898,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2014,0.732,0.843,-0.581,0.107,58.198,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2015,0.733,0.832,-0.581,-0.316,59.458,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2016,0.732,0.838,-0.581,-0.313,60.999,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2017,0.726,0.848,-0.581,-0.313,63.056,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2018,0.706,0.84,-0.319,-0.341,64.937,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2019,0.742,0.865,-0.319,-0.808,65.901,0.0,0.0,0.0,,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2020,0.76,0.907,-0.328,-1.157,,5.783641,0.460087,46.008702,30155.15,0.679645,67.964481,49.480734,81.037035,65901.0
Slovakia,SVK,2021,0.758,0.898,-0.157,-1.411,,7.891002,0.529528,52.952767,30155.15,0.941096,94.109589,49.480734,81.037035,65901.0
Slovakia,SVK,2022,0.762,0.911,0.183,-1.782,,6.691873,0.18463,18.463041,30155.15,0.584932,58.493151,49.480734,81.037035,65901.0
Slovakia,SVK,2023,0.73,0.904,0.544,-2.584,,4.314952,0.0,0.0,30155.15,0.0,0.0,49.480734,81.037035,65901.0
Slovakia,SVK,2024,0.584,0.79,1.006,-2.584,,1.539015,0.0,0.0,30155.15,0.0,0.0,49.480734,81.037035,65901.0
Slovenia,SVN,2010,0.795,0.876,0.296,-0.658,65.439,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2011,0.789,0.876,0.296,-0.658,65.042,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2012,0.768,0.86,0.594,-1.581,64.255,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2013,0.788,0.872,0.414,-1.581,64.292,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2014,0.798,0.895,0.414,-1.368,65.225,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2015,0.808,0.896,0.414,-1.368,66.275,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2016,0.796,0.896,0.32,-1.368,68.154,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2017,0.773,0.896,0.5,-1.368,71.374,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2018,0.758,0.896,0.565,-1.194,74.06,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2019,0.744,0.908,0.565,-1.386,76.072,0.0,0.0,0.0,,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2020,0.668,0.871,2.356,-2.136,,7.217465,0.505709,50.570939,31400.84,0.532104,53.210383,52.581018,60.509301,76072.0
Slovenia,SVN,2021,0.624,0.86,2.809,-2.26,,7.324899,0.545911,54.591096,31400.84,0.678082,67.808219,52.581018,60.509301,76072.0
Slovenia,SVN,2022,0.73,0.881,2.171,-2.26,,7.157058,0.171084,17.108438,31400.84,0.053767,5.376712,52.581018,60.509301,76072.0
Slovenia,SVN,2023,0.655,0.775,2.059,-1.652,,6.217903,0.0,0.0,31400.84,0.0,0.0,52.581018,60.509301,76072.0
Slovenia,SVN,2024,0.619,0.775,2.335,-1.652,,4.667487,0.0,0.0,31400.84,0.0,0.0,52.581018,60.509301,76072.0
Sweden,SWE,2010,0.882,0.973,-2.092,1.55,100.824,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2011,0.884,0.973,-2.092,1.55,101.7,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2012,0.887,0.978,-2.092,1.55,101.698,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2013,0.887,0.978,-2.092,1.55,101.86,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2014,0.886,0.978,-2.092,1.55,102.222,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2015,0.883,0.974,-1.789,1.126,102.067,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2016,0.884,0.974,-1.752,1.126,103.264,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2017,0.884,0.974,-1.795,1.126,105.145,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2018,0.878,0.974,-1.795,1.126,106.273,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2019,0.871,0.974,-1.795,1.029,106.746,0.0,0.0,0.0,,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2020,0.87,0.974,-1.924,1.049,,6.791199,0.495474,49.547376,46949.28,0.400956,40.095628,47.886304,40.612883,106746.0
Sweden,SWE,2021,0.869,0.966,-1.501,1.049,,6.347582,0.462252,46.225233,46949.28,0.411301,41.130137,47.886304,40.612883,106746.0
Sweden,SWE,2022,0.864,0.977,-1.501,0.618,,6.461406,0.148032,14.803233,46949.28,0.030822,3.082192,47.886304,40.612883,106746.0
Sweden,SWE,2023,0.845,0.977,-1.054,0.387,,6.103766,0.0,0.0,46949.28,0.0,0.0,47.886304,40.612883,106746.0
Sweden,SWE,2024,0.845,0.977,-0.534,0.387,,4.233962,0.0,0.0,46949.28,0.0,0.0,47.886304,40.612883,106746.0
Türkiye,TUR,2010,0.372,0.745,1.362,-0.166,36.886,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2011,0.357,0.715,1.362,-0.166,39.024,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2012,0.35,0.712,1.53,-0.837,40.57,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2013,0.297,0.662,2.696,-1.135,42.06,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2014,0.259,0.582,2.696,-1.401,43.194,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2015,0.233,0.582,2.913,-2.238,43.884,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2016,0.145,0.33,3.933,-2.697,44.029,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2017,0.104,0.137,3.933,-2.697,46.12,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2018,0.109,0.155,3.735,-2.697,47.345,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2019,0.113,0.169,3.735,-2.697,47.988,0.0,0.0,0.0,,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2020,0.117,0.156,3.463,-2.697,,5.422348,0.551745,55.174475,25129.34,0.602117,60.211749,55.350854,45.893546,47988.0
Türkiye,TUR,2021,0.116,0.166,3.463,-2.697,,6.564532,0.555272,55.527233,25129.34,0.315753,31.575342,55.350854,45.893546,47988.0
Türkiye,TUR,2022,0.114,0.176,3.493,-2.697,,5.446996,0.162433,16.243288,25129.34,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2023,0.113,0.188,3.095,-1.693,,0.0,0.0,0.0,25129.34,0.0,0.0,55.350854,45.893546,47988.0
Türkiye,TUR,2024,0.117,0.221,3.353,-1.025,,0.0,0.0,0.0,25129.34,0.0,0.0,55.350854,45.893546,47988.0
United States of America,USA,2010,0.85,0.955,0.438,-0.251,126.031,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2011,0.848,0.955,0.438,-0.251,126.679,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2012,0.847,0.955,0.438,-0.251,127.92,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2013,0.85,0.961,0.438,-0.251,129.498,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2014,0.847,0.961,0.483,-0.251,131.003,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2015,0.848,0.961,0.523,-0.472,132.423,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2016,0.832,0.963,1.09,-0.57,134.775,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2017,0.745,0.934,1.657,-1.652,138.542,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2018,0.742,0.947,1.657,-1.652,141.503,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2019,0.735,0.947,1.657,-1.548,144.274,0.0,0.0,0.0,,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2020,0.725,0.931,2.127,-1.548,,6.912803,0.57745,57.745,54225.45,0.478142,47.814208,57.080226,43.050939,144274.0
United States of America,USA,2021,0.752,0.93,1.887,-1.348,,7.22706,0.564155,56.415452,54225.45,0.382877,38.287671,57.080226,43.050939,144274.0
United States of America,USA,2022,0.763,0.93,1.493,-1.422,,6.664281,0.316565,31.656521,54225.45,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2023,0.771,0.93,1.464,-1.422,,5.515121,0.0,0.0,54225.45,0.0,0.0,57.080226,43.050939,144274.0
United States of America,USA,2024,0.748,0.905,1.791,-1.509,,4.442651,0.0,0.0,54225.45,0.0,0.0,57.080226,43.050939,144274.0
